1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.400000000000000000e+01 1.767000000000000171e+01
1.000000000000000000e+00 0.000000000000000000e+00 4.800000000000000000e+01 1.000000000000000000e+00 1.400000000000000000e+01 3.032999999999999829e+01
