1.000000000000000000e+00 1.154881594181060791e+02 10.000000000000000000e+00 1.000000000000000000e+00 1.800000000000000000e+01 4.732999999999999829e+01
1.000000000000000000e+00 1.513260972499847412e+02 125.000000000000000000e+00 1.000000000000000000e+00 2.100000000000000000e+01 5.167000000000000171e+01
