1.000000000000000000e+00 2.499105978012084961e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.300000000000000000e+01 3.400000000000000000e+01
1.000000000000000000e+00 5.176180291175842285e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.600000000000000000e+01 3.232999999999999829e+01
