1.000000000000000000e+00 4.252141427993774414e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+01 4.000000000000000000e+01
1.000000000000000000e+00 5.171518659591674805e+01 13.000000000000000000e+00 1.000000000000000000e+00 1.400000000000000000e+01 5.232999999999999829e+01
