1.000000000000000000e+00 1.339946885108947754e+02 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+01 2.400000000000000000e+01
1.000000000000000000e+00 1.244694597721099854e+02 0.000000000000000000e+00 1.000000000000000000e+00 2.200000000000000000e+01 4.732999999999999829e+01
