1.000000000000000000e+00 3.469268202781677246e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.300000000000000000e+01 8.669999999999999929e+00
1.000000000000000000e+00 2.574681878089904785e+01 10.000000000000000000e+01 1.000000000000000000e+00 2.100000000000000000e+01 3.100000000000000000e+01
